-3.012500e+01 -3.012500e+01 3.046227e-02 
-3.012500e+01 -2.987500e+01 3.065126e-02 
-3.012500e+01 -2.962500e+01 3.084121e-02 
-3.012500e+01 -2.937500e+01 3.103211e-02 
-3.012500e+01 -2.912500e+01 3.122394e-02 
-3.012500e+01 -2.887500e+01 3.141670e-02 
-3.012500e+01 -2.862500e+01 3.161038e-02 
-3.012500e+01 -2.837500e+01 3.183787e-02 
-3.012500e+01 -2.812500e+01 3.204072e-02 
-3.012500e+01 -2.787500e+01 3.224141e-02 
-3.012500e+01 -2.762500e+01 3.244189e-02 
-3.012500e+01 -2.737500e+01 3.264263e-02 
-3.012500e+01 -2.712500e+01 3.284387e-02 
-3.012500e+01 -2.687500e+01 3.304569e-02 
-3.012500e+01 -2.662500e+01 3.324816e-02 
-3.012500e+01 -2.637500e+01 3.345131e-02 
-3.012500e+01 -2.612500e+01 3.368493e-02 
-3.012500e+01 -2.587500e+01 3.390077e-02 
-3.012500e+01 -2.562500e+01 3.411127e-02 
-3.012500e+01 -2.537500e+01 3.432092e-02 
-3.012500e+01 -2.512500e+01 3.453051e-02 
-3.012500e+01 -2.487500e+01 3.474034e-02 
-3.012500e+01 -2.462500e+01 3.495057e-02 
-3.012500e+01 -2.437500e+01 3.516125e-02 
-3.012500e+01 -2.412500e+01 3.541259e-02 
-3.012500e+01 -2.387500e+01 3.563056e-02 
-3.012500e+01 -2.362500e+01 3.584691e-02 
-3.012500e+01 -2.337500e+01 3.606286e-02 
-3.012500e+01 -2.312500e+01 3.627882e-02 
-3.012500e+01 -2.287500e+01 3.649496e-02 
-3.012500e+01 -2.262500e+01 3.674746e-02 
-3.012500e+01 -2.237500e+01 3.697293e-02 
-3.012500e+01 -2.212500e+01 3.719489e-02 
-3.012500e+01 -2.187500e+01 3.741590e-02 
-3.012500e+01 -2.162500e+01 3.763660e-02 
-3.012500e+01 -2.137500e+01 3.785725e-02 
-3.012500e+01 -2.112500e+01 3.811348e-02 
-3.012500e+01 -2.087500e+01 3.834359e-02 
-3.012500e+01 -2.062500e+01 3.856959e-02 
-3.012500e+01 -2.037500e+01 3.879441e-02 
-3.012500e+01 -2.012500e+01 3.901870e-02 
-3.012500e+01 -1.987500e+01 3.924277e-02 
-3.012500e+01 -1.962500e+01 3.950242e-02 
-3.012500e+01 -1.937500e+01 3.973532e-02 
-3.012500e+01 -1.912500e+01 3.996407e-02 
-3.012500e+01 -1.887500e+01 4.019146e-02 
-3.012500e+01 -1.862500e+01 4.041814e-02 
-3.012500e+01 -1.837500e+01 4.064439e-02 
-3.012500e+01 -1.812500e+01 4.090127e-02 
-3.012500e+01 -1.787500e+01 4.113855e-02 
-3.012500e+01 -1.762500e+01 4.136923e-02 
-3.012500e+01 -1.737500e+01 4.159805e-02 
-3.012500e+01 -1.712500e+01 4.182584e-02 
-3.012500e+01 -1.687500e+01 4.205292e-02 
-3.012500e+01 -1.662500e+01 4.227942e-02 
-3.012500e+01 -1.637500e+01 4.253345e-02 
-3.012500e+01 -1.612500e+01 4.277126e-02 
-3.012500e+01 -1.587500e+01 4.300133e-02 
-3.012500e+01 -1.562500e+01 4.322918e-02 
-3.012500e+01 -1.537500e+01 4.345569e-02 
-3.012500e+01 -1.512500e+01 4.368115e-02 
-3.012500e+01 -1.487500e+01 4.390568e-02 
-3.012500e+01 -1.462500e+01 4.412933e-02 
-3.012500e+01 -1.437500e+01 4.435212e-02 
-3.012500e+01 -1.412500e+01 4.457404e-02 
-3.012500e+01 -1.387500e+01 4.479506e-02 
-3.012500e+01 -1.362500e+01 4.504247e-02 
-3.012500e+01 -1.337500e+01 4.526847e-02 
-3.012500e+01 -1.312500e+01 4.548956e-02 
-3.012500e+01 -1.287500e+01 4.570819e-02 
-3.012500e+01 -1.262500e+01 4.592483e-02 
-3.012500e+01 -1.237500e+01 4.613958e-02 
-3.012500e+01 -1.212500e+01 4.635236e-02 
-3.012500e+01 -1.187500e+01 4.656297e-02 
-3.012500e+01 -1.162500e+01 4.677087e-02 
-3.012500e+01 -1.137500e+01 4.697435e-02 
-3.012500e+01 -1.112500e+01 4.715104e-02 
-3.012500e+01 -1.087500e+01 4.735629e-02 
-3.012500e+01 -1.062500e+01 4.755956e-02 
-3.012500e+01 -1.037500e+01 4.776066e-02 
-3.012500e+01 -1.012500e+01 4.795937e-02 
-3.012500e+01 -9.875000e+00 4.815534e-02 
-3.012500e+01 -9.625000e+00 4.834804e-02 
-3.012500e+01 -9.375000e+00 4.853614e-02 
-3.012500e+01 -9.125000e+00 4.870914e-02 
-3.012500e+01 -8.875000e+00 4.887260e-02 
-3.012500e+01 -8.625000e+00 4.905694e-02 
-3.012500e+01 -8.375000e+00 4.904785e-02 
-3.012500e+01 -8.125000e+00 4.940934e-02 
-3.012500e+01 -7.875000e+00 4.954669e-02 
-3.012500e+01 -7.625000e+00 4.971973e-02 
-3.012500e+01 -7.375000e+00 4.988646e-02 
-3.012500e+01 -7.125000e+00 5.000913e-02 
-3.012500e+01 -6.875000e+00 5.017329e-02 
-3.012500e+01 -6.625000e+00 5.032983e-02 
-3.012500e+01 -6.375000e+00 5.044316e-02 
