2023 12 13 17 30  0    18000
   0,CM01,    5760,  83.83,  25.70,  83.83,  25.70,   0.00,   0.00
   0,CM01,    5820,  84.04,  25.73,  84.04,  25.73,   0.00,   0.00
   0,CM01,    5880,  84.25,  25.75,  84.25,  25.75,   0.00,   0.00
   0,CM01,    5940,  84.46,  25.77,  84.46,  25.77,   0.00,   0.00
   0,CM01,    6000,  84.67,  25.80,  84.67,  25.80,   0.00,   0.00
   0,CM01,    6060,  84.88,  25.82,  84.88,  25.82,   0.00,   0.00
   0,CM01,    6120,  85.09,  25.84,  85.09,  25.84,   0.00,   0.00
   0,CM01,    6180,  85.29,  25.86,  85.29,  25.86,   0.00,   0.00
   0,CM01,    6240,  85.50,  25.87,  85.50,  25.87,   0.00,   0.00
   0,CM01,    6300,  85.71,  25.89,  85.71,  25.89,   0.00,   0.00
   0,CM01,    6360,  85.92,  25.91,  85.92,  25.91,   0.00,   0.00
   0,CM01,    6420,  86.13,  25.92,  86.13,  25.92,   0.00,   0.00
   0,CM01,    6480,  86.34,  25.94,  86.34,  25.94,   0.00,   0.00
   0,CM01,    6540,  86.55,  25.95,  86.55,  25.95,   0.00,   0.00
   0,CM01,    6600,  86.76,  25.97,  86.76,  25.97,   0.00,   0.00
   0,CM01,    6660,  86.97,  25.98,  86.97,  25.98,   0.00,   0.00
   0,CM01,    6720,  87.18,  25.99,  87.18,  25.99,   0.00,   0.00
   0,CM01,    6780,  87.39,  26.00,  87.39,  26.00,   0.00,   0.00
   0,CM01,    6840,  87.60,  26.01,  87.60,  26.01,   0.00,   0.00
   0,CM01,    6900,  87.81,  26.02,  87.81,  26.02,   0.00,   0.00
   0,CM01,    6960,  88.02,  26.03,  88.02,  26.03,   0.00,   0.00
   0,CM01,    7020,  88.23,  26.04,  88.23,  26.04,   0.00,   0.00
   0,CM01,    7080,  88.44,  26.05,  88.44,  26.05,   0.00,   0.00
   0,CM01,    7140,  88.65,  26.05,  88.65,  26.05,   0.00,   0.00
   0,CM01,    7200,  88.86,  26.06,  88.86,  26.06,   0.00,   0.00
   0,CM01,    7260,  89.07,  26.06,  89.07,  26.06,   0.00,   0.00
   0,CM01,    7320,  89.28,  26.06,  89.28,  26.06,   0.00,   0.00
   0,CM01,    7380,  89.49,  26.07,  89.49,  26.07,   0.00,   0.00
   0,CM01,    7440,  89.70,  26.07,  89.70,  26.07,   0.00,   0.00
   0,CM01,    7500,  89.91,  26.07,  89.91,  26.07,   0.00,   0.00
   0,CM01,    7560,  90.12,  26.07,  90.12,  26.07,   0.00,   0.00
   0,CM01,    7620,  90.34,  26.07,  90.34,  26.07,   0.00,   0.00
   0,CM01,    7680,  90.55,  26.07,  90.55,  26.07,   0.00,   0.00
   0,CM01,    7740,  90.76,  26.06,  90.76,  26.06,   0.00,   0.00
   0,CM01,    7800,  90.97,  26.06,  90.97,  26.06,   0.00,   0.00
   0,CM01,    7860,  91.18,  26.06,  91.18,  26.06,   0.00,   0.00
   0,CM01,    7920,  91.39,  26.05,  91.39,  26.05,   0.00,   0.00
   0,CM01,    7980,  91.60,  26.04,  91.60,  26.04,   0.00,   0.00
   0,CM01,    8040,  91.81,  26.04,  91.81,  26.04,   0.00,   0.00
   0,CM01,    8100,  92.02,  26.03,  92.02,  26.03,   0.00,   0.00
   0,CM01,    8160,  92.23,  26.02,  92.23,  26.02,   0.00,   0.00
   0,CM01,    8220,  92.44,  26.01,  92.44,  26.01,   0.00,   0.00
   0,CM01,    8280,  92.65,  26.00,  92.65,  26.00,   0.00,   0.00
   0,CM01,    8340,  92.86,  25.99,  92.86,  25.99,   0.00,   0.00
   0,CM01,    8400,  93.07,  25.98,  93.07,  25.98,   0.00,   0.00
   0,CM01,    8460,  93.28,  25.97,  93.28,  25.97,   0.00,   0.00
   0,CM01,    8520,  93.49,  25.95,  93.49,  25.95,   0.00,   0.00
   0,CM01,    8580,  93.70,  25.94,  93.70,  25.94,   0.00,   0.00
   0,CM01,    8640,  93.91,  25.92,  93.91,  25.92,   0.00,   0.00
   0,CM01,    8700,  94.12,  25.91,  94.12,  25.91,   0.00,   0.00
   0,CM01,    8760,  94.33,  25.89,  94.33,  25.89,   0.00,   0.00
   0,CM01,    8820,  94.54,  25.87,  94.54,  25.87,   0.00,   0.00
   0,CM01,    8880,  94.74,  25.85,  94.74,  25.85,   0.00,   0.00
   0,CM01,    8940,  94.95,  25.83,  94.95,  25.83,   0.00,   0.00
   0,CM01,    9000,  95.16,  25.81,  95.16,  25.81,   0.00,   0.00
   0,CM01,    9060,  95.37,  25.79,  95.37,  25.79,   0.00,   0.00
   0,CM01,    9120,  95.58,  25.77,  95.58,  25.77,   0.00,   0.00
   0,CM01,    9180,  95.79,  25.75,  95.79,  25.75,   0.00,   0.00
   0,CM01,    9240,  96.00,  25.72,  96.00,  25.72,   0.00,   0.00
   0,CM01,    9300,  96.20,  25.70,  96.20,  25.70,   0.00,   0.00
   0,CM01,    9360,  96.41,  25.67,  96.41,  25.67,   0.00,   0.00
   0,CM01,    9420,  96.62,  25.65,  96.62,  25.65,   0.00,   0.00
   0,CM01,    9480,  96.83,  25.62,  96.83,  25.62,   0.00,   0.00
   0,CM01,    9540,  97.03,  25.59,  97.03,  25.59,   0.00,   0.00
   0,CM01,    9600,  97.24,  25.56,  97.24,  25.56,   0.00,   0.00
   0,CM01,    9660,  97.45,  25.53,  97.45,  25.53,   0.00,   0.00
   0,CM01,    9720,  97.66,  25.50,  97.66,  25.50,   0.00,   0.00
   0,CM01,    9780,  97.86,  25.47,  97.86,  25.47,   0.00,   0.00
   0,CM01,    9840,  98.07,  25.44,  98.07,  25.44,   0.00,   0.00
   0,CM01,    9900,  98.27,  25.41,  98.27,  25.41,   0.00,   0.00
   0,CM01,    9960,  98.48,  25.37,  98.48,  25.37,   0.00,   0.00
   0,CM01,   10020,  98.69,  25.34,  98.69,  25.34,   0.00,   0.00
   0,CM01,   10080,  98.89,  25.30,  98.89,  25.30,   0.00,   0.00
   0,CM01,   10140,  99.10,  25.27,  99.10,  25.27,   0.00,   0.00
   0,CM01,   10200,  99.30,  25.23,  99.30,  25.23,   0.00,   0.00
   0,CM01,   10260,  99.51,  25.19,  99.51,  25.19,   0.00,   0.00
   0,CM01,   10320,  99.71,  25.15,  99.71,  25.15,   0.00,   0.00
   0,CM01,   10380,  99.92,  25.11,  99.92,  25.11,   0.00,   0.00
   0,CM01,   10440, 100.12,  25.07, 100.12,  25.07,   0.00,   0.00
   0,CM01,   10500, 100.32,  25.03, 100.32,  25.03,   0.00,   0.00
   0,CM01,   10560, 100.53,  24.99, 100.53,  24.99,   0.00,   0.00
   0,CM01,   10620, 100.73,  24.95, 100.73,  24.95,   0.00,   0.00
   0,CM01,   10680, 100.93,  24.91, 100.93,  24.91,   0.00,   0.00
   0,CM01,   10740, 101.14,  24.86, 101.14,  24.86,   0.00,   0.00
   0,CM01,   10800, 101.34,  24.82, 101.34,  24.82,   0.00,   0.00
   0,CM01,   10860, 101.54,  24.77, 101.54,  24.77,   0.00,   0.00
   0,CM01,   10920, 101.74,  24.72, 101.74,  24.72,   0.00,   0.00
   0,CM01,   10980, 101.94,  24.68, 101.94,  24.68,   0.00,   0.00
   0,CM01,   11040, 102.14,  24.63, 102.14,  24.63,   0.00,   0.00
   0,CM01,   11100, 102.35,  24.58, 102.35,  24.58,   0.00,   0.00
   0,CM01,   11160, 102.55,  24.53, 102.55,  24.53,   0.00,   0.00
   0,CM01,   11220, 102.75,  24.48, 102.75,  24.48,   0.00,   0.00
   0,CM01,   11280, 102.95,  24.43, 102.95,  24.43,   0.00,   0.00
   0,CM01,   11340, 103.15,  24.38, 103.15,  24.38,   0.00,   0.00
   0,CM01,   11400, 103.35,  24.32, 103.35,  24.32,   0.00,   0.00
   0,CM01,   11460, 103.54,  24.27, 103.54,  24.27,   0.00,   0.00
   0,CM01,   11520, 103.74,  24.21, 103.74,  24.21,   0.00,   0.00
   0,CM01,   11580, 103.94,  24.16, 103.94,  24.16,   0.00,   0.00
   0,CM01,   11640, 104.14,  24.10, 104.14,  24.10,   0.00,   0.00
   0,CM01,   11700, 104.34,  24.05, 104.34,  24.05,   0.00,   0.00
   0,CM01,   11760, 104.53,  23.99, 104.53,  23.99,   0.00,   0.00
   0,CM01,   11820, 104.73,  23.93, 104.73,  23.93,   0.00,   0.00
   0,CM01,   11880, 104.93,  23.87, 104.93,  23.87,   0.00,   0.00
   0,CM01,   11940, 105.12,  23.81, 105.12,  23.81,   0.00,   0.00
   0,CM01,   12000, 105.32,  23.75, 105.32,  23.75,   0.00,   0.00
   0,CM01,   12060, 105.51,  23.69, 105.51,  23.69,   0.00,   0.00
   0,CM01,   12120, 105.71,  23.63, 105.71,  23.63,   0.00,   0.00
   0,CM01,   12180, 105.90,  23.56, 105.90,  23.56,   0.00,   0.00
   0,CM01,   12240, 106.10,  23.50, 106.10,  23.50,   0.00,   0.00
   0,CM01,   12300, 106.29,  23.44, 106.29,  23.44,   0.00,   0.00
   0,CM01,   12360, 106.48,  23.37, 106.48,  23.37,   0.00,   0.00
   0,CM01,   12420, 106.68,  23.31, 106.68,  23.31,   0.00,   0.00
   0,CM01,   12480, 106.87,  23.24, 106.87,  23.24,   0.00,   0.00
   0,CM01,   12540, 107.06,  23.17, 107.06,  23.17,   0.00,   0.00
   0,CM01,   12600, 107.25,  23.10, 107.25,  23.10,   0.00,   0.00
   0,CM01,   12660, 107.45,  23.03, 107.45,  23.03,   0.00,   0.00
   0,CM01,   12720, 107.64,  22.96, 107.64,  22.96,   0.00,   0.00
   0,CM01,   12780, 107.83,  22.89, 107.83,  22.89,   0.00,   0.00
   0,CM01,   12840, 108.02,  22.82, 108.02,  22.82,   0.00,   0.00
   0,CM01,   12900, 108.21,  22.75, 108.21,  22.75,   0.00,   0.00
   0,CM01,   12960, 108.40,  22.68, 108.40,  22.68,   0.00,   0.00
   0,CM01,   13020, 108.59,  22.61, 108.59,  22.61,   0.00,   0.00
   0,CM01,   13080, 108.77,  22.53, 108.77,  22.53,   0.00,   0.00
   0,CM01,   13140, 108.96,  22.46, 108.96,  22.46,   0.00,   0.00
   0,CM01,   13200, 109.15,  22.38, 109.15,  22.38,   0.00,   0.00
   0,CM01,   13260, 109.34,  22.31, 109.34,  22.31,   0.00,   0.00
   0,CM01,   13320, 109.52,  22.23, 109.52,  22.23,   0.00,   0.00
   0,CM01,   13380, 109.71,  22.15, 109.71,  22.15,   0.00,   0.00
   0,CM01,   13440, 109.89,  22.07, 109.89,  22.07,   0.00,   0.00
   0,CM01,   13500, 110.08,  21.99, 110.08,  21.99,   0.00,   0.00
   0,CM01,   13560, 110.27,  21.91, 110.27,  21.91,   0.00,   0.00
   0,CM01,   13620, 110.45,  21.83, 110.45,  21.83,   0.00,   0.00
   0,CM01,   13680, 110.63,  21.75, 110.63,  21.75,   0.00,   0.00
   0,CM01,   13740, 110.82,  21.67, 110.82,  21.67,   0.00,   0.00
   0,CM01,   13800, 111.00,  21.59, 111.00,  21.59,   0.00,   0.00
   0,CM01,   13860, 111.18,  21.51, 111.18,  21.51,   0.00,   0.00
   0,CM01,   13920, 111.36,  21.42, 111.36,  21.42,   0.00,   0.00
   0,CM01,   13980, 111.55,  21.34, 111.55,  21.34,   0.00,   0.00
   0,CM01,   14040, 111.73,  21.25, 111.73,  21.25,   0.00,   0.00
   0,CM01,   14100, 111.91,  21.17, 111.91,  21.17,   0.00,   0.00
   0,CM01,   14160, 112.09,  21.08, 112.09,  21.08,   0.00,   0.00
   0,CM01,   14220, 112.27,  20.99, 112.27,  20.99,   0.00,   0.00
   0,CM01,   14280, 112.45,  20.91, 112.45,  20.91,   0.00,   0.00
   0,CM01,   14340, 112.63,  20.82, 112.63,  20.82,   0.00,   0.00
   0,CM01,   14400, 112.80,  20.73, 112.80,  20.73,   0.00,   0.00
   0,CM01,   14460, 112.98,  20.64, 112.98,  20.64,   0.00,   0.00
   0,CM01,   14520, 113.16,  20.55, 113.16,  20.55,   0.00,   0.00
   0,CM01,   14580, 113.34,  20.46, 113.34,  20.46,   0.00,   0.00
   0,CM01,   14640, 113.51,  20.36, 113.51,  20.36,   0.00,   0.00
   0,CM01,   14700, 113.69,  20.27, 113.69,  20.27,   0.00,   0.00
   0,CM01,   14760, 113.86,  20.18, 113.86,  20.18,   0.00,   0.00
   0,CM01,   14820, 114.04,  20.08, 114.04,  20.08,   0.00,   0.00
   0,CM01,   14880, 114.21,  19.99, 114.21,  19.99,   0.00,   0.00
   0,CM01,   14940, 114.39,  19.90, 114.39,  19.90,   0.00,   0.00
   0,CM01,   15000, 114.56,  19.80, 114.56,  19.80,   0.00,   0.00
   0,CM01,   15060, 114.73,  19.70, 114.73,  19.70,   0.00,   0.00
   0,CM01,   15120, 114.91,  19.61, 114.91,  19.61,   0.00,   0.00
   0,CM01,   15180, 115.08,  19.51, 115.08,  19.51,   0.00,   0.00
   0,CM01,   15240, 115.25,  19.41, 115.25,  19.41,   0.00,   0.00
   0,CM01,   15300, 115.42,  19.31, 115.42,  19.31,   0.00,   0.00
   0,CM01,   15360, 115.59,  19.21, 115.59,  19.21,   0.00,   0.00
   0,CM01,   15420, 115.76,  19.11, 115.76,  19.11,   0.00,   0.00
   0,CM01,   15480, 115.93,  19.01, 115.93,  19.01,   0.00,   0.00
   0,CM01,   15540, 116.10,  18.91, 116.10,  18.91,   0.00,   0.00
   0,CM01,   15600, 116.27,  18.81, 116.27,  18.81,   0.00,   0.00
   0,CM01,   15660, 116.43,  18.71, 116.43,  18.71,   0.00,   0.00
   0,CM01,   15720, 116.60,  18.60, 116.60,  18.60,   0.00,   0.00
   0,CM01,   15780, 116.77,  18.50, 116.77,  18.50,   0.00,   0.00
   0,CM01,   15840, 116.93,  18.39, 116.93,  18.39,   0.00,   0.00
   0,CM01,   15900, 117.10,  18.29, 117.10,  18.29,   0.00,   0.00
   0,CM01,   15960, 117.27,  18.18, 117.27,  18.18,   0.00,   0.00
   0,CM01,   16020, 117.43,  18.08, 117.43,  18.08,   0.00,   0.00
   0,CM01,   16080, 117.59,  17.97, 117.59,  17.97,   0.00,   0.00
   0,CM01,   16140, 117.76,  17.86, 117.76,  17.86,   0.00,   0.00
   0,CM01,   16200, 117.92,  17.76, 117.92,  17.76,   0.00,   0.00
   0,CM01,   16260, 118.08,  17.65, 118.08,  17.65,   0.00,   0.00
   0,CM01,   16320, 118.25,  17.54, 118.25,  17.54,   0.00,   0.00
   0,CM01,   16380, 118.41,  17.43, 118.41,  17.43,   0.00,   0.00
   0,CM01,   16440, 118.57,  17.32, 118.57,  17.32,   0.00,   0.00
